BAMS_BETPL	GO:0019745
BAM_DROME	GO:0001709
BAM_DROME	GO:0001708
BAM_DROME	GO:0007282
BAM_DROME	GO:0048132
BAM_DROME	GO:0030718
BAM_DROME	GO:0030727
BAM_DROME	GO:0007140
BAM_DROME	GO:0030721
BAM_DROME	GO:0007284
BAM_DROME	GO:0045479
BANP_MOUSE	GO:0042177
BANP_MOUSE	GO:0034504
BAN_ARATH	GO:0009964
BAP1_ARATH	GO:0019725
BAP1_ARATH	GO:0031348
BAP1_ARATH	GO:0009409
BAP1_ARATH	GO:0009408
BAP1_ARATH	GO:0009751
BAP1_ARATH	GO:0009611
BAP1_HUMAN	GO:0035522
BAP1_HUMAN	GO:0008285
BAP1_HUMAN	GO:0071108
BAP1_HUMAN	GO:0051726
BAP1_HUMAN	GO:0001558
BAP31_HUMAN	GO:0002474
BAP31_HUMAN	GO:0035584
BAP31_HUMAN	GO:0006921
BAP31_HUMAN	GO:0007204
BAP31_HUMAN	GO:0051561
BAP31_HUMAN	GO:0043280
BAP31_HUMAN	GO:2001244
BAP31_HUMAN	GO:0032471
BAP31_MOUSE	GO:0006955
BAP31_MOUSE	GO:0007283
BAP60_DROME	GO:0048813
BAP60_DROME	GO:0007517
BAP60_DROME	GO:0031453
BAP60_DROME	GO:0045893
BAR1_CAEEL	GO:0007155
BAR1_CAEEL	GO:0001708
BAR1_CAEEL	GO:0040035
BAR1_CAEEL	GO:0007617
BAR1_CAEEL	GO:0002009
BAR1_CAEEL	GO:0018991
BAR1_CAEEL	GO:0045944
BAR1_CAEEL	GO:0040026
BAR1_CAEEL	GO:0007265
BAR1_CAEEL	GO:0043058
BAR1_CAEEL	GO:0042659
BAR1_CAEEL	GO:0030334
BAR1_CAEEL	GO:0016055
BAR1_YEAST	GO:0000754
BAR1_YEAST	GO:0043171
BARA_ECOLI	GO:0071310
BARA_ECOLI	GO:0046777
BARA_ECOLI	GO:0042542
BARD1_CAEEL	GO:0006281
BARD1_CAEEL	GO:0016567
BARD1_HUMAN	GO:0043066
BARD1_HUMAN	GO:0046826
BARD1_HUMAN	GO:0043065
BARD1_HUMAN	GO:0085020
BARD1_HUMAN	GO:0042325
BARD1_HUMAN	GO:0001894
BARD1_RAT	GO:0007283
BARH1_DROME	GO:0008407
BARH1_DROME	GO:0001751
BARH1_DROME	GO:0008057
BARH1_DROME	GO:0007455
BARH1_DROME	GO:0007479
BARH1_DROME	GO:0000122
BARH1_DROME	GO:0008052
BARH1_MOUSE	GO:0030901
BARH1_MOUSE	GO:0043524
BARH1_MOUSE	GO:0001764
BARH1_MOUSE	GO:0007605
BARH2_DROME	GO:0008407
BARH2_DROME	GO:0001751
BARH2_DROME	GO:0008057
BARH2_DROME	GO:0007455
BARH2_DROME	GO:0046331
BARH2_DROME	GO:0007479
BARH2_DROME	GO:0000122
BARH2_DROME	GO:0008052
BARH2_MOUSE	GO:0001709
BARH2_MOUSE	GO:0030182
BARH2_MOUSE	GO:0001764
BARH2_MOUSE	GO:0045727
BARH2_MOUSE	GO:0030516
BARH2_RAT	GO:0045664
BARH2_RAT	GO:0006357
BARS1_ARATH	GO:0010686
BARS_ARATH	GO:0051762
BARS_ARATH	GO:0016106
BART1_RAT	GO:0031668
BART1_RAT	GO:0032870
BART1_RAT	GO:0043066
BART1_RAT	GO:0010629
BART1_RAT	GO:0030335
BART1_RAT	GO:0014739
BART1_RAT	GO:0045429
BART1_RAT	GO:0001934
BART1_RAT	GO:0048661
BART1_RAT	GO:0048678
BART1_RAT	GO:0034097
BART1_RAT	GO:0051602
BARX1_DANRE	GO:0051216
BARX1_DANRE	GO:0060037
BARX1_DANRE	GO:0002053
BARX1_MOUSE	GO:0009952
BARX1_MOUSE	GO:0007267
BARX1_MOUSE	GO:0055123
BARX1_MOUSE	GO:0030855
BARX1_MOUSE	GO:0030178
BARX1_MOUSE	GO:0048536
BARX2_MOUSE	GO:0001502
BARX2_MOUSE	GO:0042637
BARX2_MOUSE	GO:0014902
BARX2_MOUSE	GO:0000122
BARX2_MOUSE	GO:0045944
BAS1A_ARATH	GO:0042742
BAS1A_ARATH	GO:0009409
BAS1B_ARATH	GO:0042742
BAS1B_ARATH	GO:0009409
BAS1_ORYSJ	GO:0042744
BAS1_YEAST	GO:0045944
BASI_CHICK	GO:0006090
BASI_HUMAN	GO:0007596
BASI_HUMAN	GO:0007166
BASI_HUMAN	GO:0050900
BASI_HUMAN	GO:0006090
BASI_RAT	GO:0046697
BASI_RAT	GO:0007566
BASI_RAT	GO:0042475
BASI_RAT	GO:0051591
BASI_RAT	GO:0046689
BASI_RAT	GO:0043434
BASP1_HUMAN	GO:0045892
BASP1_MOUSE	GO:0072112
BASR_ECOLI	GO:0006355
BASR_ECOLI	GO:0010041
BASS2_ARATH	GO:0006849
BASS5_ARATH	GO:0033506
BASS5_ARATH	GO:0009753
BASS5_ARATH	GO:0009611
BASS_ECOLI	GO:0018106
BASS_ECOLI	GO:0010041
BAS_BRUGY	GO:0016104
BAT1_HUMAN	GO:0007596
BAT1_HUMAN	GO:0006520
BAT1_HUMAN	GO:0050900
BAT1_HUMAN	GO:0006461
BATF2_MOUSE	GO:0042832
BATF2_MOUSE	GO:0043011
BATF3_HUMAN	GO:0006366
BATF3_MOUSE	GO:0043011
BATF3_MOUSE	GO:0009615
BATF_MOUSE	GO:0001816
BATF_MOUSE	GO:0042832
BATF_MOUSE	GO:0030330
BATF_MOUSE	GO:0060218
BATF_MOUSE	GO:0045190
BATF_MOUSE	GO:0002320
BATF_MOUSE	GO:0043011
BATF_MOUSE	GO:0072540
BATF_MOUSE	GO:0045064
BAX_HUMAN	GO:0008635
BAX_HUMAN	GO:0006309
BAX_HUMAN	GO:0001783
BAX_HUMAN	GO:0006922
BAX_HUMAN	GO:0010248
BAX_HUMAN	GO:0097191
BAX_HUMAN	GO:0070059
BAX_HUMAN	GO:0043653
BAX_HUMAN	GO:0008053
BAX_HUMAN	GO:0032091
BAX_HUMAN	GO:0030264
BAX_HUMAN	GO:1900103
BAX_HUMAN	GO:2001244
BAX_HUMAN	GO:1901030
BAX_HUMAN	GO:0043525
BAX_HUMAN	GO:0032461
BAX_HUMAN	GO:0090200
BAX_HUMAN	GO:0051260
BAX_HUMAN	GO:0051881
BAX_HUMAN	GO:0043497
BAX_HUMAN	GO:0043496
BAX_HUMAN	GO:0001836
BAX_HUMAN	GO:0032976
BAX_HUMAN	GO:0009636
BAX_HUMAN	GO:1990009
BAX_HUMAN	GO:0006927
BAX_MOUSE	GO:0006919
BAX_MOUSE	GO:0008635
BAX_MOUSE	GO:0097296
BAX_MOUSE	GO:0001783
BAX_MOUSE	GO:0001782
BAX_MOUSE	GO:0002358
BAX_MOUSE	GO:0002352
BAX_MOUSE	GO:0001974
BAX_MOUSE	GO:0071310
BAX_MOUSE	GO:0034644
BAX_MOUSE	GO:0021987
BAX_MOUSE	GO:0045136
BAX_MOUSE	GO:0008625
BAX_MOUSE	GO:0009566
BAX_MOUSE	GO:0007281
BAX_MOUSE	GO:0035234
BAX_MOUSE	GO:0006687
BAX_MOUSE	GO:0048873
BAX_MOUSE	GO:0021854
BAX_MOUSE	GO:0072332
BAX_MOUSE	GO:0008630
BAX_MOUSE	GO:0070059
BAX_MOUSE	GO:0001822
BAX_MOUSE	GO:0035108
BAX_MOUSE	GO:0002262
BAX_MOUSE	GO:0048147
BAX_MOUSE	GO:0043524
BAX_MOUSE	GO:0033137
BAX_MOUSE	GO:0051402
BAX_MOUSE	GO:0001764
BAX_MOUSE	GO:0030264
BAX_MOUSE	GO:0042475
BAX_MOUSE	GO:0001541
BAX_MOUSE	GO:0060058
BAX_MOUSE	GO:0002904
BAX_MOUSE	GO:0048087
BAX_MOUSE	GO:2001241
BAX_MOUSE	GO:2001244
BAX_MOUSE	GO:0043525
BAX_MOUSE	GO:0051281
BAX_MOUSE	GO:0048597
BAX_MOUSE	GO:0051260
BAX_MOUSE	GO:0001844
BAX_MOUSE	GO:0032471
BAX_MOUSE	GO:0051726
BAX_MOUSE	GO:0033599
BAX_MOUSE	GO:0006808
BAX_MOUSE	GO:0001836
BAX_MOUSE	GO:0001101
BAX_MOUSE	GO:0048678
BAX_MOUSE	GO:0010332
BAX_MOUSE	GO:0009651
BAX_MOUSE	GO:0009636
BAX_MOUSE	GO:0060041
BAX_MOUSE	GO:0046666
BAX_MOUSE	GO:0060011
BAX_MOUSE	GO:0048515
BAX_MOUSE	GO:0001777
BAX_MOUSE	GO:0060068
BAX_RAT	GO:0007420
BAX_RAT	GO:0045333
BAX_RAT	GO:0034349
BAX_RAT	GO:0006917
BAX_RAT	GO:0007007
BAX_RAT	GO:0007008
BAX_RAT	GO:0001541
BAX_RAT	GO:0001836
BAX_RAT	GO:0042220
BAX_RAT	GO:0046688
BAX_RAT	GO:0051412
BAX_RAT	GO:0042493
BAZ1A_HUMAN	GO:0006338
BAZ1A_HUMAN	GO:0006261
BAZ1A_MOUSE	GO:0006338
BAZ1B_HUMAN	GO:0043044
BAZ1B_HUMAN	GO:0034725
BAZ1B_MOUSE	GO:0006333
BAZ1B_MOUSE	GO:0048096
BAZ1B_MOUSE	GO:0006302
BAZ1B_MOUSE	GO:0003007
BAZ2A_MOUSE	GO:0000183
BAZ2A_MOUSE	GO:0006306
BAZ2A_MOUSE	GO:0070869
BAZ2A_MOUSE	GO:0051567
BAZ2A_MOUSE	GO:0070933
BAZ2A_MOUSE	GO:0034770
BBC1_YEAST	GO:0030036
BBC3_HUMAN	GO:0006919
BBC3_HUMAN	GO:0097190
BBC3_HUMAN	GO:0071456
BBC3_HUMAN	GO:0097194
BBC3_HUMAN	GO:0006917
BBC3_HUMAN	GO:0045926
BBC3_HUMAN	GO:2001244
BBC3_HUMAN	GO:0032464
BBC3_HUMAN	GO:1900740
BBC3_HUMAN	GO:0090200
BBC3_HUMAN	GO:0032471
BBC3_HUMAN	GO:0001836
BBC3_HUMAN	GO:0051209
BBC3_MOUSE	GO:0071479
BBC3_MOUSE	GO:0008340
BBC3_MOUSE	GO:0042771
BBC3_MOUSE	GO:0070059
BBC3_MOUSE	GO:0043525
BBC3_MOUSE	GO:1900740
BBC3_MOUSE	GO:0070245
BBC3_RAT	GO:0007420
BBC3_RAT	GO:0010001
BBC3_RAT	GO:0006917
BBD1_ARATH	GO:0050832
BBD1_ARATH	GO:0045892
BBD1_ARATH	GO:0031063
BBIP1_DANRE	GO:0070121
BBIP1_DANRE	GO:0032402
BBIP1_HUMAN	GO:0042384
BBP1_YEAST	GO:0007020
BBP1_YEAST	GO:0007103
BBP_SCHPO	GO:0000349
BBP_YEAST	GO:0000398
BBS10_HUMAN	GO:0051131
BBS10_HUMAN	GO:0035058
BBS10_HUMAN	GO:0045494
BBS10_HUMAN	GO:0043254
BBS10_HUMAN	GO:0001895
BBS12_HUMAN	GO:0051131
BBS1_HUMAN	GO:0043001
BBS1_HUMAN	GO:0035058
BBS1_HUMAN	GO:0045494
BBS1_HUMAN	GO:0001895
BBS2_DANRE	GO:0042384
BBS2_DANRE	GO:0007368
BBS2_DANRE	GO:0046907
BBS2_DANRE	GO:0070121
BBS2_DANRE	GO:0032402
BBS2_DANRE	GO:0051877
BBS2_HUMAN	GO:0043001
BBS2_MOUSE	GO:0030534
BBS2_MOUSE	GO:0014824
BBS2_MOUSE	GO:0048854
BBS2_MOUSE	GO:0051216
BBS2_MOUSE	GO:0021987
BBS2_MOUSE	GO:0045444
BBS2_MOUSE	GO:0021766
BBS2_MOUSE	GO:0038108
BBS2_MOUSE	GO:0010629
BBS2_MOUSE	GO:0040015
BBS2_MOUSE	GO:0045494
BBS2_MOUSE	GO:0040018
BBS2_MOUSE	GO:0033365
BBS2_MOUSE	GO:0060296
BBS2_MOUSE	GO:0007288
BBS2_MOUSE	GO:0021756
BBS2_MOUSE	GO:0042311
BBS4_HUMAN	GO:0051297
BBS4_HUMAN	GO:0000910
BBS4_HUMAN	GO:0051457
BBS4_HUMAN	GO:0034454
BBS4_HUMAN	GO:0032465
BBS4_HUMAN	GO:0050893
BBS4_MOUSE	GO:0030534
BBS4_MOUSE	GO:0048854
BBS4_MOUSE	GO:0021987
BBS4_MOUSE	GO:0016358
BBS4_MOUSE	GO:0045444
BBS4_MOUSE	GO:0021766
BBS4_MOUSE	GO:0038108
BBS4_MOUSE	GO:0010629
BBS4_MOUSE	GO:0003085
BBS4_MOUSE	GO:0001843
BBS4_MOUSE	GO:0035058
BBS4_MOUSE	GO:0045494
BBS4_MOUSE	GO:0045724
BBS4_MOUSE	GO:0040018
BBS4_MOUSE	GO:0033365
BBS4_MOUSE	GO:0060296
BBS4_MOUSE	GO:0019216
BBS4_MOUSE	GO:0001895
BBS4_MOUSE	GO:0046548
BBS4_MOUSE	GO:0007608
BBS4_MOUSE	GO:0007286
BBS4_MOUSE	GO:0021756
BBS5_DANRE	GO:0001947
BBS5_DANRE	GO:0046907
BBS5_DANRE	GO:0070121
BBS5_DANRE	GO:0032402
BBS5_DANRE	GO:0051877
BBS5_HUMAN	GO:0042384
BBS7_MOUSE	GO:0007420
BBS7_MOUSE	GO:0001654
BBS7_MOUSE	GO:0045444
BBS7_MOUSE	GO:0007507
BBS7_MOUSE	GO:0060173
BBS7_MOUSE	GO:0060021
BBS7_MOUSE	GO:0008104
BBS7_MOUSE	GO:0007224
BBX20_ARATH	GO:0009741
BBX20_ARATH	GO:0010200
BBX20_ARATH	GO:0080167
BBX_MOUSE	GO:0060348
BB_ARATH	GO:0048437
BB_ARATH	GO:0046621
BB_ARATH	GO:0051865
BC11A_HUMAN	GO:0048671
BC11A_HUMAN	GO:2000171
BC11A_HUMAN	GO:0032463
BC11A_HUMAN	GO:0048672
BC11A_HUMAN	GO:0010976
BC11A_HUMAN	GO:0050773
BC11A_MOUSE	GO:0030183
BC11A_MOUSE	GO:0010629
BC11A_MOUSE	GO:0016925
BC11A_MOUSE	GO:0030217
BC11B_HUMAN	GO:0045944
BC11B_MOUSE	GO:0046632
BC11B_MOUSE	GO:0003382
BC11B_MOUSE	GO:0003334
BC11B_MOUSE	GO:0043066
BC11B_MOUSE	GO:0008285
BC11B_MOUSE	GO:0042475
BC11B_MOUSE	GO:0071678
BC11B_MOUSE	GO:0043368
BC11B_MOUSE	GO:0031077
BC11B_MOUSE	GO:0010837
BC11B_MOUSE	GO:0019216
BC11B_MOUSE	GO:0045664
BC11B_MOUSE	GO:0043588
BC11B_MOUSE	GO:0021773
BC11B_MOUSE	GO:0033077
BC11B_MOUSE	GO:0033153
BC11B_MOUSE	GO:0048538
BCA1_SCHPO	GO:0009097
BCA1_SCHPO	GO:0009098
BCA1_SCHPO	GO:0009099
BCA1_YEAST	GO:0009082
BCA1_YEAST	GO:0009083
BCA1_YEAST	GO:0034644
BCA1_YEAST	GO:0031571
BCA2_YEAST	GO:0009082
BCA2_YEAST	GO:0009083
BCAL3_ARATH	GO:0008153
BCAL3_ARATH	GO:0046654
BCAM_HUMAN	GO:0007160
BCAM_MOUSE	GO:0007155
BCAP_CHICK	GO:0032869
BCAP_CHICK	GO:0043549
BCAP_CHICK	GO:0031929
BCAP_MOUSE	GO:0034122
BCAP_MOUSE	GO:0014068
BCAP_MOUSE	GO:0034123
BCAP_MOUSE	GO:0050727
BCAP_MOUSE	GO:0034134
BCAP_MOUSE	GO:0034142
BCAP_MOUSE	GO:0034154
BCAP_MOUSE	GO:0034162
BCAR1_HUMAN	GO:0007015
BCAR1_HUMAN	GO:0050853
BCAR1_HUMAN	GO:0060326
BCAR1_HUMAN	GO:0008283
BCAR1_HUMAN	GO:0035729
BCAR1_HUMAN	GO:0048012
BCAR1_HUMAN	GO:0007229
BCAR1_HUMAN	GO:0030168
BCAR1_HUMAN	GO:0010595
BCAR1_HUMAN	GO:0042981
BCAR1_HUMAN	GO:0001558
BCAR1_HUMAN	GO:0048010
BCAR1_MOUSE	GO:0007186
BCAR1_MOUSE	GO:0048008
BCAR1_RAT	GO:0007173
BCAR1_RAT	GO:0008286
BCAR1_RAT	GO:0048011
BCAR3_HUMAN	GO:0042493
BCAR3_HUMAN	GO:0007165
BCAT1_HUMAN	GO:0009082
BCAT1_HUMAN	GO:0009083
BCAT1_HUMAN	GO:0008283
BCAT1_HUMAN	GO:0034641
BCAT1_HUMAN	GO:0000082
BCAT1_MOUSE	GO:0009083
BCAT2_HUMAN	GO:0009082
BCAT2_HUMAN	GO:0009083
BCAT2_HUMAN	GO:0034641
BCAT2_MOUSE	GO:0006550
BCAT2_MOUSE	GO:0006551
BCAT2_MOUSE	GO:0010817
BCAT2_MOUSE	GO:0006573
BCAT2_RAT	GO:0006550
BCAT2_RAT	GO:0007595
BCAT2_RAT	GO:0009098
BCAT4_ARATH	GO:0019761
BCAT4_ARATH	GO:0009416
BCAT4_ARATH	GO:0009611
BCAT_CAEEL	GO:0009792
BCAT_CAEEL	GO:0002119
BCB1_ARATH	GO:0015690
BCB1_ARATH	GO:0050832
BCB1_ARATH	GO:0009646
BCB1_ARATH	GO:0006979
BCCIP_HUMAN	GO:0061101
BCCIP_HUMAN	GO:0000079
BCCP1_ARATH	GO:0006633
BCCP_ECOLI	GO:0006633
BCCP_PSEAE	GO:0006633
BCCP_PSEAE	GO:0019541
BCCP_PSEAE	GO:0006090
BCD1_HUMAN	GO:0000492
BCD1_YEAST	GO:0016074
BCDO1_CHICK	GO:0001523
BCDO1_HUMAN	GO:0007603
BCDO1_MOUSE	GO:0001523
BCDO1_RAT	GO:0001523
BCDO2_HUMAN	GO:0016121
BCDO2_MOUSE	GO:0016121
BCDO2_MOUSE	GO:0016116
BCDO2_MOUSE	GO:0051881
BCDO2_MOUSE	GO:2000377
BCD_DROME	GO:0007355
BCD_DROME	GO:0048477
BCD_DROME	GO:0045944
BCD_DROME	GO:0007367
BCH1_ARATH	GO:0016119
BCH1_ARATH	GO:0016123
BCH1_YEAST	GO:0034221
BCH1_YEAST	GO:0006893
BCH2_ARATH	GO:0016119
BCH2_ARATH	GO:0016123
BCH2_YEAST	GO:0034221
BCH2_YEAST	GO:0006893
BCK1_YEAST	GO:0030968
BCK1_YEAST	GO:0030010
BCK1_YEAST	GO:0030242
BCK1_YEAST	GO:0060237
BCK1_YEAST	GO:0001101
BCK1_YEAST	GO:0007584
BCK2_YEAST	GO:0000082
BCK2_YEAST	GO:0010628
BCK2_YEAST	GO:0051726
BCKD_RAT	GO:0009083
BCL10_HUMAN	GO:0002250
BCL10_HUMAN	GO:0006921
BCL10_HUMAN	GO:0071260
BCL10_HUMAN	GO:0045087
BCL10_HUMAN	GO:0002906
BCL10_HUMAN	GO:0043123
BCL10_HUMAN	GO:0045416
BCL10_HUMAN	GO:0051092
BCL10_HUMAN	GO:0042327
BCL10_HUMAN	GO:0031398
BCL10_HUMAN	GO:0045893
BCL10_HUMAN	GO:0002237
BCL10_HUMAN	GO:0050852
BCL10_HUMAN	GO:0002224
BCL10_MOUSE	GO:0001783
BCL10_MOUSE	GO:0006968
BCL10_MOUSE	GO:0007249
BCL10_MOUSE	GO:0016064
BCL10_MOUSE	GO:0001843
BCL10_MOUSE	GO:2001238
BCL10_MOUSE	GO:0050870
BCL10_MOUSE	GO:0051260
BCL10_MOUSE	GO:0050856
BCL10_MOUSE	GO:0009620
BCL10_MOUSE	GO:0070231
BCL10_RAT	GO:0006917
BCL10_RAT	GO:0051291
BCL2_HUMAN	GO:0042100
BCL2_HUMAN	GO:0050853
BCL2_HUMAN	GO:0051607
BCL2_HUMAN	GO:0008625
BCL2_HUMAN	GO:0006959
BCL2_HUMAN	GO:0045087
BCL2_HUMAN	GO:0070059
BCL2_HUMAN	GO:2000811
BCL2_HUMAN	GO:2001234
BCL2_HUMAN	GO:0010507
BCL2_HUMAN	GO:0032848
BCL2_HUMAN	GO:0051902
BCL2_HUMAN	GO:0043524
BCL2_HUMAN	GO:0051402
BCL2_HUMAN	GO:0035872
BCL2_HUMAN	GO:0030890
BCL2_HUMAN	GO:0030307
BCL2_HUMAN	GO:2001244
BCL2_HUMAN	GO:1900740
BCL2_HUMAN	GO:0000209
BCL2_HUMAN	GO:0051924
BCL2_HUMAN	GO:0043497
BCL2_HUMAN	GO:0043496
BCL2_HUMAN	GO:0022898
BCL2_HUMAN	GO:0034097
BCL2_HUMAN	GO:0006974
BCL2_HUMAN	GO:0042493
BCL2_HUMAN	GO:0010039
BCL2_HUMAN	GO:0035094
BCL2_HUMAN	GO:0009636
BCL2_MOUSE	GO:0007015
BCL2_MOUSE	GO:0031103
BCL2_MOUSE	GO:0001782
BCL2_MOUSE	GO:0002326
BCL2_MOUSE	GO:0001662
BCL2_MOUSE	GO:0001658
BCL2_MOUSE	GO:0043375
BCL2_MOUSE	GO:0007569
BCL2_MOUSE	GO:0016049
BCL2_MOUSE	GO:0016337
BCL2_MOUSE	GO:0071310
BCL2_MOUSE	GO:0021747
BCL2_MOUSE	GO:0048589
BCL2_MOUSE	GO:0048546
BCL2_MOUSE	GO:0043583
BCL2_MOUSE	GO:0032469
BCL2_MOUSE	GO:0097192
BCL2_MOUSE	GO:0048041
BCL2_MOUSE	GO:0022612
BCL2_MOUSE	GO:0032835
BCL2_MOUSE	GO:0031069
BCL2_MOUSE	GO:0048873
BCL2_MOUSE	GO:0008631
BCL2_MOUSE	GO:0002320
BCL2_MOUSE	GO:0008584
BCL2_MOUSE	GO:0006582
BCL2_MOUSE	GO:0030318
BCL2_MOUSE	GO:0014031
BCL2_MOUSE	GO:0001656
BCL2_MOUSE	GO:0010523
BCL2_MOUSE	GO:0030308
BCL2_MOUSE	GO:0030336
BCL2_MOUSE	GO:2000134
BCL2_MOUSE	GO:0045930
BCL2_MOUSE	GO:0033033
BCL2_MOUSE	GO:0043524
BCL2_MOUSE	GO:0030279
BCL2_MOUSE	GO:0033689
BCL2_MOUSE	GO:0046671
BCL2_MOUSE	GO:0051402
BCL2_MOUSE	GO:0048599
BCL2_MOUSE	GO:0035265
BCL2_MOUSE	GO:0001503
BCL2_MOUSE	GO:0001541
BCL2_MOUSE	GO:0018105
BCL2_MOUSE	GO:0018107
BCL2_MOUSE	GO:0048753
BCL2_MOUSE	GO:0043085
BCL2_MOUSE	GO:0008284
BCL2_MOUSE	GO:0045636
BCL2_MOUSE	GO:0040018
BCL2_MOUSE	GO:0014042
BCL2_MOUSE	GO:0033138
BCL2_MOUSE	GO:0048743
BCL2_MOUSE	GO:0014911
BCL2_MOUSE	GO:0009791
BCL2_MOUSE	GO:0006470
BCL2_MOUSE	GO:0072593
BCL2_MOUSE	GO:0001952
BCL2_MOUSE	GO:0010559
BCL2_MOUSE	GO:0046902
BCL2_MOUSE	GO:0051881
BCL2_MOUSE	GO:0006808
BCL2_MOUSE	GO:0032880
BCL2_MOUSE	GO:0031647
BCL2_MOUSE	GO:0045069
BCL2_MOUSE	GO:0001836
BCL2_MOUSE	GO:0003014
BCL2_MOUSE	GO:0001101
BCL2_MOUSE	GO:0034097
BCL2_MOUSE	GO:0042493
BCL2_MOUSE	GO:0010332
BCL2_MOUSE	GO:0051384
BCL2_MOUSE	GO:0042542
BCL2_MOUSE	GO:0002931
BCL2_MOUSE	GO:0009636
BCL2_MOUSE	GO:0010224
BCL2_MOUSE	GO:0048536
BCL2_MOUSE	GO:0033077
BCL2_MOUSE	GO:0043029
BCL2_MOUSE	GO:0048538
BCL2_RAT	GO:0007568
BCL2_RAT	GO:0007420
BCL2_RAT	GO:0034349
BCL2_RAT	GO:0043066
BCL2_RAT	GO:0048709
BCL2_RAT	GO:0001541
BCL2_RAT	GO:0010044
BCL2_RAT	GO:0031000
BCL2_RAT	GO:0051591
BCL2_RAT	GO:0046688
BCL2_RAT	GO:0051412
BCL2_RAT	GO:0034097
BCL2_RAT	GO:0042493
BCL2_RAT	GO:0043627
BCL2_RAT	GO:0045471
BCL2_RAT	GO:0051593
BCL2_RAT	GO:0009408
BCL2_RAT	GO:0001666
BCL2_RAT	GO:0032868
BCL2_RAT	GO:0033591
BCL2_RAT	GO:0035094
BCL3_HUMAN	GO:0030330
BCL3_HUMAN	GO:0007249
BCL3_HUMAN	GO:0042771
BCL3_HUMAN	GO:0043066
BCL3_HUMAN	GO:0045415
BCL3_HUMAN	GO:0045892
BCL3_HUMAN	GO:0045893
BCL3_HUMAN	GO:0045727
BCL3_HUMAN	GO:0000060
BCL3_HUMAN	GO:0051101
BCL3_HUMAN	GO:0042345
BCL3_HUMAN	GO:0010225
BCL3_HUMAN	GO:0009615
BCL3_HUMAN	GO:0006351
BCL3_MOUSE	GO:0019730
BCL3_MOUSE	GO:0042742
BCL3_MOUSE	GO:0042832
BCL3_MOUSE	GO:0030198
BCL3_MOUSE	GO:0002268
BCL3_MOUSE	GO:0002467
BCL3_MOUSE	GO:0002455
BCL3_MOUSE	GO:0002315
BCL3_MOUSE	GO:0043066
BCL3_MOUSE	GO:0042536
BCL3_MOUSE	GO:0032729
BCL3_MOUSE	GO:0045082
BCL3_MOUSE	GO:0045944
BCL3_MOUSE	GO:0048536
BCL3_MOUSE	GO:0042088
BCL3_MOUSE	GO:0045064
BCL6B_MOUSE	GO:0000122
BCL6_HUMAN	GO:0030308
BCL6_HUMAN	GO:0000122
BCL6_HUMAN	GO:0043065
BCL6_HUMAN	GO:0000060
BCL6_HUMAN	GO:0006974
BCL6_MOUSE	GO:0030036
BCL6_MOUSE	GO:0030183
BCL6_MOUSE	GO:0000902
BCL6_MOUSE	GO:0048821
BCL6_MOUSE	GO:0002467
BCL6_MOUSE	GO:0043066
BCL6_MOUSE	GO:0008285
BCL6_MOUSE	GO:0001953
BCL6_MOUSE	GO:0048294
BCL6_MOUSE	GO:0032764
BCL6_MOUSE	GO:0035024
BCL6_MOUSE	GO:0045629
BCL6_MOUSE	GO:0000122
BCL6_MOUSE	GO:0002829
BCL6_MOUSE	GO:0030890
BCL6_MOUSE	GO:0051272
BCL6_MOUSE	GO:0008104
BCL6_MOUSE	GO:0050727
BCL6_MOUSE	GO:0043380
BCL6_MOUSE	GO:0032319
BCL6_MOUSE	GO:0007266
BCL6_MOUSE	GO:0007283
BCL6_MOUSE	GO:0042092
BCL9L_HUMAN	GO:0030512
BCL9L_HUMAN	GO:0010718
BCL9L_HUMAN	GO:0045944
BCL9L_MOUSE	GO:0060070
BCL9L_MOUSE	GO:0045944
BCL9L_MOUSE	GO:0035914
BCL9L_MOUSE	GO:0035019
BCL9_DROME	GO:0008587
BCL9_DROME	GO:0045944
BCL9_DROME	GO:0030177
BCL9_DROME	GO:0007367
BCL9_DROME	GO:0006351
BCL9_MOUSE	GO:0060070
BCL9_MOUSE	GO:0014908
BCL9_MOUSE	GO:0045944
BCL9_MOUSE	GO:0035019
BCLF1_HUMAN	GO:0006917
BCLF1_HUMAN	GO:0045892
BCLF1_HUMAN	GO:2000144
BCLF1_HUMAN	GO:2001244
BCLF1_HUMAN	GO:2001022
BCLF1_HUMAN	GO:0043620
BCOR_HUMAN	GO:0007507
BCOR_HUMAN	GO:0035518
BCOR_HUMAN	GO:0030502
BCOR_HUMAN	GO:0000415
BCOR_HUMAN	GO:0051572
BCOR_HUMAN	GO:0070171
BCOR_HUMAN	GO:0000122
BCOR_HUMAN	GO:0042476
BCOR_HUMAN	GO:0060021
BCOR_HUMAN	GO:0065001
BCOR_MOUSE	GO:0000122
BCP1_ARATH	GO:0048235
BCP1_YEAST	GO:0006611
BCP1_YEAST	GO:0000055
BCP_ECOLI	GO:0006979
BCR1_CANAL	GO:0007121
BCR1_CANAL	GO:0019722
BCR1_CANAL	GO:0015976
BCR1_CANAL	GO:0036164
BCR1_CANAL	GO:0071229
BCR1_CANAL	GO:0071468
BCR1_CANAL	GO:0070417
BCR1_CANAL	GO:0035690
BCR1_CANAL	GO:0071260
BCR1_CANAL	GO:0097316
BCR1_CANAL	GO:0036244
